,gwicid,time_period,season,count,swl_ground,change,latitude,longitude
1821,706051,prior to 2000,spring,4,28.685000000000002,,46.72898,-112.10659
1822,706051,prior to 2000,summer,3,39.07333333333333,,46.72898,-112.10659
1823,706051,prior to 2000,fall,6,34.57333333333333,,46.72898,-112.10659
1824,706051,2000-2003,winter,0,,0.0,46.72898,-112.10659
1825,706051,2000-2003,spring,1,30.69,0.07,46.72898,-112.10659
1826,706051,2000-2003,summer,3,31.02,-0.21,46.72898,-112.10659
1827,706051,2000-2003,fall,3,32.52,-0.06,46.72898,-112.10659
1828,706051,2004-2007,winter,11,35.52909090909091,0.11,46.72898,-112.10659
1829,706051,2004-2007,spring,12,35.836666666666666,0.17,46.72898,-112.10659
1830,706051,2004-2007,summer,10,32.355000000000004,0.04,46.72898,-112.10659
1831,706051,2004-2007,fall,10,34.325,0.06,46.72898,-112.10659
1832,706051,2008-2011,winter,12,36.73583333333333,0.03,46.72898,-112.10659
1833,706051,2008-2011,spring,12,34.945,-0.02,46.72898,-112.10659
1834,706051,2008-2011,summer,13,32.956153846153846,0.02,46.72898,-112.10659
1835,706051,2008-2011,fall,12,34.388333333333335,0.0,46.72898,-112.10659
1836,706051,2012-2015,winter,12,37.251666666666665,0.01,46.72898,-112.10659
1837,706051,2012-2015,spring,12,36.48083333333333,0.04,46.72898,-112.10659
1838,706051,2012-2015,summer,12,38.2825,0.16,46.72898,-112.10659
1839,706051,2012-2015,fall,12,38.98416666666667,0.13,46.72898,-112.10659
1840,706051,2016-2019,winter,9,41.95111111111111,0.13,46.72898,-112.10659
1841,706051,2016-2019,spring,10,33.638,-0.08,46.72898,-112.10659
1842,706051,2016-2019,summer,9,37.62777777777777,-0.02,46.72898,-112.10659
1843,706051,2016-2019,fall,9,39.28,0.01,46.72898,-112.10659
1844,706051,2020-2023,winter,6,34.550000000000004,-0.18,46.72898,-112.10659
1845,706051,2020-2023,spring,7,36.21857142857143,0.08,46.72898,-112.10659
1846,706051,2020-2023,summer,4,36.105,-0.04,46.72898,-112.10659
1847,706051,2020-2023,fall,4,35.325,-0.1,46.72898,-112.10659
1848,892195,prior to 2000,winter,43,9.535813953488372,,46.645865,-112.0159111
1849,892195,prior to 2000,spring,62,8.967258064516129,,46.645865,-112.0159111
1850,892195,prior to 2000,summer,63,9.874285714285715,,46.645865,-112.0159111
1851,892195,prior to 2000,fall,43,10.305116279069768,,46.645865,-112.0159111
1852,892195,2000-2003,winter,2,13.575,0.42,46.645865,-112.0159111
1853,892195,2000-2003,spring,4,12.48,0.39,46.645865,-112.0159111
1854,892195,2000-2003,summer,5,13.156,0.33,46.645865,-112.0159111
1855,892195,2000-2003,fall,2,13.985,0.36,46.645865,-112.0159111
1856,892195,2004-2007,winter,4,11.74,-0.14,46.645865,-112.0159111
1857,892195,2004-2007,spring,4,10.57,-0.15,46.645865,-112.0159111
1858,892195,2004-2007,summer,3,9.486666666666666,-0.28,46.645865,-112.0159111
1859,892195,2004-2007,fall,4,11.592500000000001,-0.17,46.645865,-112.0159111
1860,892195,2008-2011,winter,8,9.5475,-0.19,46.645865,-112.0159111
1861,892195,2008-2011,spring,8,8.58,-0.19,46.645865,-112.0159111
1862,892195,2008-2011,summer,6,7.56,-0.2,46.645865,-112.0159111
1863,892195,2008-2011,fall,8,8.54375,-0.26,46.645865,-112.0159111
1864,892195,2012-2015,winter,279,9.271007580645161,-0.03,46.645865,-112.0159111
1865,892195,2012-2015,spring,323,9.330165560371517,0.09,46.645865,-112.0159111
1866,892195,2012-2015,summer,240,9.592586895833334,0.27,46.645865,-112.0159111
1867,892195,2012-2015,fall,287,9.644834630662022,0.13,46.645865,-112.0159111
1868,892195,2016-2019,winter,12,10.147499999999999,0.09,46.645865,-112.0159111
1869,892195,2016-2019,spring,20,8.366,-0.1,46.645865,-112.0159111
1870,892195,2016-2019,summer,11,9.995454545454546,0.04,46.645865,-112.0159111
1871,892195,2016-2019,fall,10,8.75,-0.09,46.645865,-112.0159111
1872,892195,2020-2023,winter,7,10.554285714285713,0.04,46.645865,-112.0159111
1873,892195,2020-2023,spring,14,9.975714285714286,0.19,46.645865,-112.0159111
1874,892195,2020-2023,summer,6,10.125,0.01,46.645865,-112.0159111
1875,892195,2020-2023,fall,5,10.629999999999999,0.21,46.645865,-112.0159111
